panel,Project code ,Keywords,freq
SH1,200801,social,11
SH1,200801,sanctions,10
SH1,200801,use,4
SH1,200801,used,3
SH1,200801,informal,3
SH1,200801,enforce,3
SH1,200801,micro,3
SH1,200801,agents,3
SH1,200801,arrangements,3
SH1,200801,through,2
SH1,200801,role,2
SH1,200801,agreements,2
SH1,200801,members,2
SH1,200801,explore,2
SH1,200801,intend,2
SH1,200801,capital,2
SH1,200801,group,2
SH1,200801,literature,2
SH1,200801,collective,2
SH1,200801,credit,2
SH1,200801,based,2
SH1,200801,existing,2
SH1,200801,groups,2
SH1,200801,against,2
SH1,200801,empirical,1
SH1,200801,out,1
SH1,200801,shall,1
SH1,200801,problems,1
SH1,200801,thus,1
SH1,200801,between,1
SH1,200801,study,1
SH1,200801,typically,1
SH1,200801,supposed,1
SH1,200801,foundations,1
SH1,200801,parametrically,1
SH1,200801,default,1
SH1,200801,allowing,1
SH1,200801,whenever,1
SH1,200801,same,1
SH1,200801,posited,1
SH1,200801,beliefs,1
SH1,200801,modelling,1
SH1,200801,norms,1
SH1,200801,nature,1
SH1,200801,mechanisms,1
SH1,200801,instrument,1
SH1,200801,sustain,1
SH1,200801,such,1
SH1,200801,second,1
SH1,200801,economic,1
SH1,200801,concept,1
SH1,200801,project,1
SH1,200801,bank,1
SH1,200801,sustaining,1
SH1,200801,loan,1
SH1,200801,unduly,1
SH1,200801,repayment,1
SH1,200801,assumptions,1
SH1,200801,contracts,1
SH1,200801,context,1
SH1,200801,monitored,1
SH1,200801,example,1
SH1,200801,generating,1
SH1,200801,sanctioning,1
SH1,200801,exchanges,1
SH1,200801,investigate,1
SH1,200801,sanction,1
SH1,200801,agencies,1
SH1,200801,particular,1
SH1,200801,generates,1
SH1,200801,beneficial,1
SH1,200801,many,1
SH1,200801,defection,1
SH1,200801,provide,1
SH1,200801,enforced,1
SH1,200801,costless,1
SH1,200801,formal,1
SH1,200801,lending,1
SH1,200801,absence,1
SH1,200801,courts,1
SH1,200801,interdependence,1
SH1,200801,sense,1
SH1,200801,properly,1
SH1,200801,obligations,1
SH1,200801,relies,1
SH1,200801,renege,1
SH1,200801,argument,1
SH1,200801,force,1
SH1,200801,parties,1
SH1,200801,conceived,1
SH1,200801,beyond,1
SH1,200801,appropriate,1
SH1,200801,dense,1
SH1,200801,constitutes,1
SH1,200801,stronger,1
SH1,200801,step,1
SH1,200801,essentially,1
SH1,200801,external,1
SH1,200801,action,1
SH1,200801,insurance,1
SH1,200801,carry,1
SH1,200801,two,1
SH1,200801,projects,1
SH1,200801,restrictive,1
SH1,200801,original,1
SH1,200801,defecting,1
SH1,200801,data,1
SH1,200801,agency,1
SH1,200801,sets,1
SH1,200801,theoretical,1
SH1,200801,one,1
SH1,200801,level,1
SH1,200801,evolution,1
SH1,200801,therefore,1
SH1,200801,microfinance,1
SH1,200801,give,1
SH1,200801,india,1
SH1,200801,first,1
SH1,200801,pressures,1
SH1,200801,impact,1
SH1,200801,interpersonal,1
SH1,200801,breach,1
SH1,200801,redistribution,1
SH1,200801,unilaterally,1
SH1,200801,cameroon,1
SH1,200801,contract,1
SH1,201108,insurance,12
SH1,201108,contracts,11
SH1,201108,marine,7
SH1,201108,medieval,5
SH1,201108,merchants,5
SH1,201108,developed,4
SH1,201108,contract,3
SH1,201108,risk,3
SH1,201108,subsequent,3
SH1,201108,economic,3
SH1,201108,development,3
SH1,201108,project,3
SH1,201108,italy,3
SH1,201108,europe,3
SH1,201108,first,3
SH1,201108,sea,2
SH1,201108,earlier,2
SH1,201108,practices,2
SH1,201108,innovations,2
SH1,201108,centuries,2
SH1,201108,historical,2
SH1,201108,growth,2
SH1,201108,one,2
SH1,201108,well,2
SH1,201108,scholars,2
SH1,201108,studying,2
SH1,201108,between,2
SH1,201108,literature,2
SH1,201108,invention,2
SH1,201108,business,2
SH1,201108,trade,2
SH1,201108,loan,2
SH1,201108,sinc,1
SH1,201108,associated,1
SH1,201108,deal,1
SH1,201108,times,1
SH1,201108,market,1
SH1,201108,address,1
SH1,201108,sample,1
SH1,201108,transferring,1
SH1,201108,forms,1
SH1,201108,discovered,1
SH1,201108,new,1
SH1,201108,travelling,1
SH1,201108,provided,1
SH1,201108,century,1
SH1,201108,mid,1
SH1,201108,alternatively,1
SH1,201108,party,1
SH1,201108,1325,1
SH1,201108,roughly,1
SH1,201108,revolution,1
SH1,201108,aftermath,1
SH1,201108,italian,1
SH1,201108,ancient,1
SH1,201108,agree,1
SH1,201108,hazard,1
SH1,201108,selection,1
SH1,201108,coped,1
SH1,201108,analyse,1
SH1,201108,empirical,1
SH1,201108,explain,1
SH1,201108,1300,1
SH1,201108,information,1
SH1,201108,stems,1
SH1,201108,key,1
SH1,201108,international,1
SH1,201108,ages,1
SH1,201108,etc,1
SH1,201108,life,1
SH1,201108,parents,1
SH1,201108,twofold,1
SH1,201108,interest,1
SH1,201108,prato,1
SH1,201108,pisa,1
SH1,201108,florence,1
SH1,201108,housed,1
SH1,201108,previously,1
SH1,201108,brings,1
SH1,201108,over,1
SH1,201108,strands,1
SH1,201108,contributes,1
SH1,201108,long,1
SH1,201108,themes,1
SH1,201108,transactions,1
SH1,201108,mutually,1
SH1,201108,rise,1
SH1,201108,norms,1
SH1,201108,social,1
SH1,201108,cultural,1
SH1,201108,interactions,1
SH1,201108,growing,1
SH1,201108,number,1
SH1,201108,values,1
SH1,201108,religious,1
SH1,201108,institutions,1
SH1,201108,outcomes,1
SH1,201108,markets,1
SH1,201108,enable,1
SH1,201108,beneficial,1
SH1,201108,agents,1
SH1,201108,central,1
SH1,201108,term,1
SH1,201108,both,1
SH1,201108,spread,1
SH1,201108,approach,1
SH1,201108,unexplored,1
SH1,201108,data,1
SH1,201108,archives,1
SH1,201108,genoa,1
SH1,201108,palermo,1
SH1,201108,venice,1
SH1,201108,origin,1
SH1,201108,fire,1
SH1,201108,health,1
SH1,201108,cope,1
SH1,201108,second,1
SH1,201108,middle,1
SH1,201108,contributed,1
SH1,201108,novelty,1
SH1,201108,combining,1
SH1,201108,theory,1
SH1,201108,thousands,1
SH1,201108,1550,1
SH1,201108,study,1
SH1,201108,determinants,1
SH1,201108,adverse,1
SH1,201108,moral,1
SH1,201108,problems,1
SH1,201108,unknown,1
SH1,201108,world,1
SH1,201108,during,1
SH1,201108,commercial,1
SH1,201108,swept,1
SH1,201108,1275,1
SH1,201108,spin,1
SH1,201108,shifted,1
SH1,201108,another,1
SH1,201108,early,1
SH1,201108,fourteenth,1
SH1,201108,sedentary,1
SH1,201108,capital,1
SH1,201108,invented,1
SH1,201108,type,1
SH1,201108,existing,1
SH1,201108,shortcomings,1
SH1,201108,dividing,1
SH1,201108,questions,1
SH1,201108,includes,1
SH1,201108,develop,1
SH1,201108,despite,1
SH1,201108,risks,1
SH1,201108,maritime,1
SH1,201111,institutions,7
SH1,201111,ideas,7
SH1,201111,idea,4
SH1,201111,evaluating,4
SH1,201111,good,4
SH1,201111,evaluation,4
SH1,201111,more,4
SH1,201111,design,4
SH1,201111,framework,3
SH1,201111,accurate,3
SH1,201111,innovations,2
SH1,201111,new,2
SH1,201111,changes,2
SH1,201111,mechanisms,2
SH1,201111,between,2
SH1,201111,characterize,2
SH1,201111,suggest,2
SH1,201111,through,2
SH1,201111,decentralized,2
SH1,201111,research,2
SH1,201111,resulting,2
SH1,201111,evaluate,1
SH1,201111,such,1
SH1,201111,theoretical,1
SH1,201111,challenging,1
SH1,201111,importance,1
SH1,201111,intend,1
SH1,201111,theory,1
SH1,201111,funding,1
SH1,201111,common,1
SH1,201111,develop,1
SH1,201111,techniques,1
SH1,201111,paramount,1
SH1,201111,capitalists,1
SH1,201111,examine,1
SH1,201111,venture,1
SH1,201111,function,1
SH1,201111,panels,1
SH1,201111,outcomes,1
SH1,201111,screening,1
SH1,201111,played,1
SH1,201111,regulators,1
SH1,201111,bodies,1
SH1,201111,diverse,1
SH1,201111,workings,1
SH1,201111,comparative,1
SH1,201111,lens,1
SH1,201111,act,1
SH1,201111,inefficiencies,1
SH1,201111,draw,1
SH1,201111,necessary,1
SH1,201111,aim,1
SH1,201111,market,1
SH1,201111,characterization,1
SH1,201111,redress,1
SH1,201111,contribution,1
SH1,201111,thus,1
SH1,201111,key,1
SH1,201111,users,1
SH1,201111,enhanced,1
SH1,201111,environment,1
SH1,201111,ingredients,1
SH1,201111,funded,1
SH1,201111,incentives,1
SH1,201111,process,1
SH1,201111,recognized,1
SH1,201111,winners,1
SH1,201111,order,1
SH1,201111,parallels,1
SH1,201111,valuable,1
SH1,201111,ensure,1
SH1,201111,evaluated,1
SH1,201111,viewing,1
SH1,201111,creation,1
SH1,201111,enough,1
SH1,201111,general,1
SH1,201111,investigate,1
SH1,201111,highly,1
SH1,201111,readers,1
SH1,201111,document,1
SH1,201111,those,1
SH1,201111,interaction,1
SH1,201111,intermediaries,1
SH1,201111,equally,1
SH1,201111,proposed,1
SH1,201111,project,1
SH1,201111,picking,1
SH1,201111,uncertain,1
SH1,201111,social,1
SH1,201111,perspective,1
SH1,201111,well,1
SH1,201111,know,1
SH1,201111,overcoming,1
SH1,201111,analysis,1
SH1,201111,economic,1
SH1,201111,mechanism,1
SH1,201111,successful,1
SH1,201111,innovators,1
SH1,201111,becomes,1
SH1,201111,perform,1
SH1,201111,government,1
SH1,201111,role,1
SH1,201111,lastly,1
SH1,201111,failure,1
SH1,201111,empirical,1
SH1,201111,way,1
SH1,201111,experimental,1
SH1,201111,best,1
SH1,201111,testing,1
SH1,201111,institutional,1
SH1,201111,propose,1
SH1,201111,compare,1
SH1,201111,institution,1
SH1,201111,ideal,1
SH1,201111,parameters,1
SH1,201111,benchmark,1
SH1,201111,modifications,1
SH1,201111,actual,1
SH1,201111,created,1
SH1,201111,depends,1
SH1,201111,purpose,1
SH1,201111,primitive,1
SH1,201112,identification,7
SH1,201112,applications,4
SH1,201112,estimation,4
SH1,201112,research,4
SH1,201112,empirical,4
SH1,201112,results,3
SH1,201112,theoretical,3
SH1,201112,project,3
SH1,201112,dynamic,3
SH1,201112,each,3
SH1,201112,dynamics,3
SH1,201112,specific,3
SH1,201112,analyses,3
SH1,201112,partial,2
SH1,201112,entry,2
SH1,201112,devoted,2
SH1,201112,micro,2
SH1,201112,well,2
SH1,201112,policy,2
SH1,201112,econometric,2
SH1,201112,used,2
SH1,201112,econometrics,2
SH1,201112,proposal,2
SH1,201112,firms,2
SH1,201112,such,2
SH1,201112,questions,2
SH1,201112,original,2
SH1,201112,studies,2
SH1,201112,economics,2
SH1,201112,economic,2
SH1,201112,extends,1
SH1,201112,develop,1
SH1,201112,issues,1
SH1,201112,behaviour,1
SH1,201112,choice,1
SH1,201112,consumption,1
SH1,201112,easily,1
SH1,201112,continuous,1
SH1,201112,construct,1
SH1,201112,microeconomic,1
SH1,201112,temporal,1
SH1,201112,capital,1
SH1,201112,credibility,1
SH1,201112,whole,1
SH1,201112,analysis,1
SH1,201112,college,1
SH1,201112,frameworks,1
SH1,201112,smoothing,1
SH1,201112,having,1
SH1,201112,estimates,1
SH1,201112,several,1
SH1,201112,human,1
SH1,201112,ones,1
SH1,201112,attention,1
SH1,201112,attaches,1
SH1,201112,knowledge,1
SH1,201112,involves,1
SH1,201112,offs,1
SH1,201112,decision,1
SH1,201112,quality,1
SH1,201112,evaluations,1
SH1,201112,incomplete,1
SH1,201112,seeks,1
SH1,201112,makers,1
SH1,201112,theme,1
SH1,201112,one,1
SH1,201112,prediction,1
SH1,201112,investments,1
SH1,201112,sequence,1
SH1,201112,techniques,1
SH1,201112,data,1
SH1,201112,constructive,1
SH1,201112,last,1
SH1,201112,regarding,1
SH1,201112,evaluation,1
SH1,201112,school,1
SH1,201112,construction,1
SH1,201112,matching,1
SH1,201112,involve,1
SH1,201112,mechanisms,1
SH1,201112,first,1
SH1,201112,markets,1
SH1,201112,mind,1
SH1,201112,counterfactuals,1
SH1,201112,choices,1
SH1,201112,addressed,1
SH1,201112,application,1
SH1,201112,models,1
SH1,201112,analyse,1
SH1,201112,games,1
SH1,201112,structural,1
SH1,201112,trade,1
SH1,201112,using,1
SH1,201112,retirement,1
SH1,201112,enhance,1
SH1,201112,consumer,1
SH1,201112,financial,1
SH1,201112,objective,1
SH1,201112,aims,1
SH1,201112,derive,1
SH1,201112,built,1
SH1,201112,analysing,1
SH1,201112,discrete,1
SH1,201112,derived,1
SH1,201112,market,1
SH1,201112,projects,1
SH1,201112,undergraduate,1
SH1,201112,cross,1
SH1,201112,single,1
SH1,201112,fertilize,1
SH1,201112,develops,1
SH1,201112,others,1
SH1,201112,inter,1
SH1,201112,feed,1
SH1,201112,labour,1
SH1,201112,related,1
SH1,201112,earning,1
SH1,201112,point,1
SH1,201112,decisions,1
SH1,201112,various,1
SH1,201112,special,1
SH1,201112,dimensions,1
SH1,201112,enhancing,1
SH1,201112,turn,1
SH1,201112,industrial,1
SH1,201112,inform,1
SH1,201112,organization,1
SH1,201112,those,1
SH1,201112,education,1
SH1,201113,cycle,7
SH1,201113,business,6
SH1,201113,labour,4
SH1,201113,particular,3
SH1,201113,market,3
SH1,201113,over,3
SH1,201113,important,3
SH1,201113,estimation,3
SH1,201113,costs,2
SH1,201113,shocks,2
SH1,201113,questions,2
SH1,201113,contribution,2
SH1,201113,characterizing,2
SH1,201113,new,2
SH1,201113,technology,2
SH1,201113,process,2
SH1,201113,adoption,2
SH1,201113,data,2
SH1,201113,fluctuations,2
SH1,201113,unemployment,2
SH1,201113,different,2
SH1,201113,economics,2
SH1,201113,differences,2
SH1,201113,margin,2
SH1,201113,last,1
SH1,201113,shifted,1
SH1,201113,beveridge,1
SH1,201113,financial,1
SH1,201113,explain,1
SH1,201113,oecd,1
SH1,201113,cyclical,1
SH1,201113,quarterly,1
SH1,201113,care,1
SH1,201113,job,1
SH1,201113,driving,1
SH1,201113,sources,1
SH1,201113,present,1
SH1,201113,search,1
SH1,201113,exploit,1
SH1,201113,play,1
SH1,201113,deals,1
SH1,201113,general,1
SH1,201113,annual,1
SH1,201113,following,1
SH1,201113,models,1
SH1,201113,monetary,1
SH1,201113,possible,1
SH1,201113,frictions,1
SH1,201113,efficiently,1
SH1,201113,frequency,1
SH1,201113,mixed,1
SH1,201113,answer,1
SH1,201113,dynamic,1
SH1,201113,stochastic,1
SH1,201113,countries,1
SH1,201113,view,1
SH1,201113,best,1
SH1,201113,techniques,1
SH1,201113,technologies,1
SH1,201113,firms,1
SH1,201113,growth,1
SH1,201113,developing,1
SH1,201113,main,1
SH1,201113,aggregate,1
SH1,201113,issues,1
SH1,201113,project,1
SH1,201113,characterizes,1
SH1,201113,boundaries,1
SH1,201113,available,1
SH1,201113,monthly,1
SH1,201113,values,1
SH1,201113,frequencies,1
SH1,201113,worker,1
SH1,201113,dealing,1
SH1,201113,costly,1
SH1,201113,address,1
SH1,201113,households,1
SH1,201113,take,1
SH1,201113,role,1
SH1,201113,welfare,1
SH1,201113,inefficiencies,1
SH1,201113,rate,1
SH1,201113,proposal,1
SH1,201113,importance,1
SH1,201113,require,1
SH1,201113,intensive,1
SH1,201113,empirically,1
SH1,201113,finance,1
SH1,201113,relative,1
SH1,201113,reallocation,1
SH1,201113,creative,1
SH1,201113,force,1
SH1,201113,separation,1
SH1,201113,destruction,1
SH1,201113,individuals,1
SH1,201113,properties,1
SH1,201113,institutions,1
SH1,201113,effects,1
SH1,201113,sector,1
SH1,201113,curve,1
SH1,201113,during,1
SH1,201113,world,1
SH1,201113,level,1
SH1,201113,wide,1
SH1,201113,lie,1
SH1,201113,recession,1
SH1,201113,distributed,1
SH1,201113,policy,1
SH1,201113,analysis,1
SH1,201113,respond,1
SH1,201113,involuntary,1
SH1,201113,large,1
SH1,201113,relevant,1
SH1,201113,variation,1
SH1,201113,equilibrium,1
SH1,201113,risk,1
SH1,201113,heterogeneity,1
SH1,201113,individual,1
SH1,201113,between,1
SH1,201113,workers,1
SH1,201113,missing,1
SH1,201113,face,1
SH1,201113,schumpeterian,1
SH1,201113,life,1
SH1,201113,extensive,1
SH1,201117,preferences,12
SH1,201117,social,8
SH1,201117,time,5
SH1,201117,economic,4
SH1,201117,risk,4
SH1,201117,models,3
SH1,201117,knowledge,3
SH1,201117,study,2
SH1,201117,biological,2
SH1,201117,shape,2
SH1,201117,determinants,2
SH1,201117,based,2
SH1,201117,parameters,2
SH1,201117,assumptions,2
SH1,201117,preference,2
SH1,201117,between,2
SH1,201117,individuals,2
SH1,201117,behavioural,2
SH1,201117,goals,2
SH1,201117,individual,2
SH1,201117,factors,2
SH1,201117,causal,2
SH1,201117,promises,1
SH1,201117,research,1
SH1,201117,neuroeconomic,1
SH1,201117,strategic,1
SH1,201117,science,1
SH1,201117,four,1
SH1,201117,forces,1
SH1,201117,structural,1
SH1,201117,tools,1
SH1,201117,applying,1
SH1,201117,foundational,1
SH1,201117,little,1
SH1,201117,assessing,1
SH1,201117,outcomes,1
SH1,201117,key,1
SH1,201117,causally,1
SH1,201117,representation,1
SH1,201117,environment,1
SH1,201117,representative,1
SH1,201117,policies,1
SH1,201117,extent,1
SH1,201117,society,1
SH1,201117,interrelated,1
SH1,201117,explaining,1
SH1,201117,relate,1
SH1,201117,distributed,1
SH1,201117,aims,1
SH1,201117,predict,1
SH1,201117,groups,1
SH1,201117,topics,1
SH1,201117,different,1
SH1,201117,decisive,1
SH1,201117,propose,1
SH1,201117,extremely,1
SH1,201117,component,1
SH1,201117,gaps,1
SH1,201117,make,1
SH1,201117,empirical,1
SH1,201117,behaviours,1
SH1,201117,situations,1
SH1,201117,questions,1
SH1,201117,distribution,1
SH1,201117,aggregate,1
SH1,201117,stability,1
SH1,201117,individuals,1
SH1,201117,socio,1
SH1,201117,nationally,1
SH1,201117,stable,1
SH1,201117,experiments,1
SH1,201117,limited,1
SH1,201117,relationship,1
SH1,201117,thus,1
SH1,201117,demographic,1
SH1,201117,still,1
SH1,201117,impact,1
SH1,201117,constraints,1
SH1,201117,welfare,1
SH1,201117,particular,1
SH1,201117,following,1
SH1,201117,both,1
SH1,201117,ability,1
SH1,201117,proposed,1
SH1,201117,program,1
SH1,201117,yield,1
SH1,201117,large,1
SH1,201117,important,1
SH1,201117,terms,1
SH1,201117,insights,1
SH1,201117,consequences,1
SH1,201117,structure,1
SH1,201117,known,1
SH1,201117,relationships,1
SH1,201117,fact,1
SH1,201117,inform,1
SH1,201117,measure,1
SH1,201117,constrain,1
SH1,201117,neural,1
SH1,201117,theoretical,1
SH1,201117,genetic,1
SH1,201117,policy,1
SH1,201117,behaviour,1
SH1,201117,conclusions,1
SH1,201117,enable,1
SH1,201117,such,1
SH1,201117,therefore,1
SH1,201136,firms,7
SH1,201136,trade,5
SH1,201136,models,4
SH1,201136,theory,4
SH1,201136,international,3
SH1,201136,development,3
SH1,201136,new,3
SH1,201136,large,3
SH1,201136,firm,2
SH1,201136,competitive,2
SH1,201136,small,2
SH1,201136,oligopoly,2
SH1,201136,very,2
SH1,201136,superstar,2
SH1,201136,strategically,2
SH1,201136,recent,2
SH1,201136,others,2
SH1,201136,allowing,2
SH1,201136,work,2
SH1,201136,range,1
SH1,201136,allow,1
SH1,201136,second,1
SH1,201136,monopolistically,1
SH1,201136,competing,1
SH1,201136,each,1
SH1,201136,number,1
SH1,201136,played,1
SH1,201136,interactions,1
SH1,201136,krugman,1
SH1,201136,study,1
SH1,201136,exit,1
SH1,201136,returns,1
SH1,201136,strands,1
SH1,201136,drawing,1
SH1,201136,monopolistic,1
SH1,201136,decades,1
SH1,201136,three,1
SH1,201136,world,1
SH1,201136,involves,1
SH1,201136,both,1
SH1,201136,equilibrium,1
SH1,201136,increasing,1
SH1,201136,general,1
SH1,201136,industrial,1
SH1,201136,sectors,1
SH1,201136,organization,1
SH1,201136,between,1
SH1,201136,entry,1
SH1,201136,gap,1
SH1,201136,body,1
SH1,201136,shows,1
SH1,201136,dominant,1
SH1,201136,recognizes,1
SH1,201136,project,1
SH1,201136,framework,1
SH1,201136,effort,1
SH1,201136,theoretical,1
SH1,201136,scale,1
SH1,201136,develop,1
SH1,201136,modelling,1
SH1,201136,propose,1
SH1,201136,empirical,1
SH1,201136,perfectly,1
SH1,201136,competition,1
SH1,201136,use,1
SH1,201136,third,1
SH1,201136,insights,1
SH1,201136,moving,1
SH1,201136,position,1
SH1,201136,much,1
SH1,201136,revolution,1
SH1,201136,huge,1
SH1,201136,borrowed,1
SH1,201136,product,1
SH1,201136,diversity,1
SH1,201136,central,1
SH1,201136,uneasily,1
SH1,201136,sits,1
SH1,201136,melitz,1
SH1,201136,assumes,1
SH1,201136,interact,1
SH1,201136,view,1
SH1,201136,period,1
SH1,201136,entrenched,1
SH1,201136,extending,1
SH1,201136,aims,1
SH1,201136,past,1
SH1,201136,advances,1
SH1,201136,equally,1
SH1,201136,given,1
SH1,201136,selectively,1
SH1,201136,made,1
SH1,201136,infinitesimal,1
SH1,201136,more,1
SH1,201136,away,1
SH1,201136,heterogeneity,1
SH1,201136,distinct,1
SH1,201136,first,1
SH1,201136,accounted,1
SH1,201136,ignores,1
SH1,201136,growing,1
SH1,201136,bridge,1
SH1,201136,role,1
SH1,201136,approach,1
SH1,201136,interacting,1
SH1,201136,simultaneously,1
SH1,201136,against,1
SH1,201136,fringe,1
SH1,201136,application,1
SH1,201136,broader,1
SH1,201136,behaviour,1
SH1,201136,techniques,1
SH1,201136,including,1
SH1,201136,monotone,1
SH1,201136,strategic,1
SH1,201136,comparative,1
SH1,201136,investment,1
SH1,201136,statics,1
SH1,201136,research,1
SH1,201136,explore,1
SH1,201136,proliferation,1
SH1,201136,properties,1
SH1,201136,products,1
SH1,201136,derive,1
SH1,201136,produced,1
SH1,201136,testable,1
SH1,201136,markets,1
SH1,201136,predictions,1
SH1,201136,served,1
SH1,201145,trading,5
SH1,201145,financial,3
SH1,201145,markets,3
SH1,201145,investors,3
SH1,201145,information,3
SH1,201145,counterparty,2
SH1,201145,issues,2
SH1,201145,study,2
SH1,201145,informational,2
SH1,201145,institutions,2
SH1,201145,prices,2
SH1,201145,useful,2
SH1,201145,market,2
SH1,201145,opportunistic,2
SH1,201145,algorithmic,2
SH1,201145,behaviour,2
SH1,201145,frictions,2
SH1,201145,liquidity,1
SH1,201145,risk,1
SH1,201145,costs,1
SH1,201145,efficiently,1
SH1,201145,limited,1
SH1,201145,thus,1
SH1,201145,equilibrium,1
SH1,201145,main,1
SH1,201145,conditions,1
SH1,201145,optima,1
SH1,201145,equilibria,1
SH1,201145,beneficial,1
SH1,201145,accurately,1
SH1,201145,search,1
SH1,201145,trades,1
SH1,201145,discover,1
SH1,201145,post,1
SH1,201145,economically,1
SH1,201145,worsen,1
SH1,201145,without,1
SH1,201145,adverse,1
SH1,201145,mutually,1
SH1,201145,payment,1
SH1,201145,failure,1
SH1,201145,matched,1
SH1,201145,rationality,1
SH1,201145,relevant,1
SH1,201145,public,1
SH1,201145,central,1
SH1,201145,deposits,1
SH1,201145,due,1
SH1,201145,functions,1
SH1,201145,executed,1
SH1,201145,different,1
SH1,201145,serve,1
SH1,201145,mechanisms,1
SH1,201145,necessary,1
SH1,201145,mitigate,1
SH1,201145,selection,1
SH1,201145,goals,1
SH1,201145,enable,1
SH1,201145,following,1
SH1,201145,reflecting,1
SH1,201145,policies,1
SH1,201145,two,1
SH1,201145,trade,1
SH1,201145,realize,1
SH1,201145,constrained,1
SH1,201145,role,1
SH1,201145,socially,1
SH1,201145,economy,1
SH1,201145,problems,1
SH1,201145,fail,1
SH1,201145,providing,1
SH1,201145,transactions,1
SH1,201145,generate,1
SH1,201145,affect,1
SH1,201145,welfare,1
SH1,201145,clearing,1
SH1,201145,properties,1
SH1,201145,counterparties,1
SH1,201145,such,1
SH1,201145,rely,1
SH1,201145,electronic,1
SH1,201145,theoretical,1
SH1,201145,order,1
SH1,201145,models,1
SH1,201145,books,1
SH1,201145,empirical,1
SH1,201145,high,1
SH1,201145,analyses,1
SH1,201145,frequency,1
SH1,201145,data,1
SH1,201145,margin,1
SH1,201206,policy,8
SH1,201206,agents,7
SH1,201206,learning,4
SH1,201206,price,4
SH1,201206,rational,3
SH1,201206,models,3
SH1,201206,optimal,3
SH1,201206,behaviour,3
SH1,201206,sovereign,2
SH1,201206,expectations,2
SH1,201206,such,2
SH1,201206,internally,2
SH1,201206,assumption,2
SH1,201206,framework,2
SH1,201206,asset,2
SH1,201206,implications,2
SH1,201206,fiscal,2
SH1,201206,stock,2
SH1,201206,develop,2
SH1,201206,beliefs,2
SH1,201206,under,2
SH1,201206,macro,2
SH1,201206,prices,2
SH1,201206,risk,1
SH1,201206,given,1
SH1,201206,commodity,1
SH1,201206,explain,1
SH1,201206,match,1
SH1,201206,signal,1
SH1,201206,determined,1
SH1,201206,spread,1
SH1,201206,form,1
SH1,201206,hidden,1
SH1,201206,markets,1
SH1,201206,private,1
SH1,201206,derivative,1
SH1,201206,sophisticated,1
SH1,201206,creating,1
SH1,201206,particular,1
SH1,201206,fluctuations,1
SH1,201206,various,1
SH1,201206,case,1
SH1,201206,intend,1
SH1,201206,very,1
SH1,201206,relax,1
SH1,201206,effects,1
SH1,201206,deviation,1
SH1,201206,issues,1
SH1,201206,bond,1
SH1,201206,address,1
SH1,201206,foundations,1
SH1,201206,way,1
SH1,201206,different,1
SH1,201206,along,1
SH1,201206,rates,1
SH1,201206,exchange,1
SH1,201206,work,1
SH1,201206,revealed,1
SH1,201206,conceptually,1
SH1,201206,quite,1
SH1,201206,study,1
SH1,201206,entertain,1
SH1,201206,observed,1
SH1,201206,fully,1
SH1,201206,algorithm,1
SH1,201206,iii,1
SH1,201206,tools,1
SH1,201206,microfoundations,1
SH1,201206,set,1
SH1,201206,provides,1
SH1,201206,apply,1
SH1,201206,small,1
SH1,201206,retaining,1
SH1,201206,conventional,1
SH1,201206,dynamic,1
SH1,201206,pricing,1
SH1,201206,rationally,1
SH1,201206,assume,1
SH1,201206,equal,1
SH1,201206,adaptive,1
SH1,201206,information,1
SH1,201206,shown,1
SH1,201206,project,1
SH1,201206,inflation,1
SH1,201206,derivatives,1
SH1,201206,default,1
SH1,201206,tests,1
SH1,201206,extend,1
SH1,201206,manner,1
SH1,201206,sustainability,1
SH1,201206,post,1
SH1,201206,learn,1
SH1,201206,previous,1
SH1,201206,monetary,1
SH1,201206,consistent,1
SH1,201206,more,1
SH1,201206,shocks,1
SH1,201206,specifically,1
SH1,201206,further,1
SH1,201206,measures,1
SH1,201206,behave,1
SH1,201206,interest,1
SH1,201206,thus,1
SH1,201206,rate,1
SH1,201206,housing,1
SH1,201206,role,1
SH1,201206,system,1
SH1,201206,credibility,1
SH1,201206,close,1
SH1,201214,employment,5
SH1,201214,european,3
SH1,201214,policies,3
SH1,201214,recession,3
SH1,201214,part,3
SH1,201214,level,3
SH1,201214,policy,3
SH1,201214,project,3
SH1,201214,emphasis,2
SH1,201214,economies,2
SH1,201214,creation,2
SH1,201214,institutions,2
SH1,201214,given,2
SH1,201214,markets,2
SH1,201214,job,2
SH1,201214,new,2
SH1,201214,special,2
SH1,201214,study,1
SH1,201214,union,1
SH1,201214,recent,1
SH1,201214,theory,1
SH1,201214,labour,1
SH1,201214,component,1
SH1,201214,responses,1
SH1,201214,choices,1
SH1,201214,1980s,1
SH1,201214,build,1
SH1,201214,place,1
SH1,201214,changes,1
SH1,201214,friction,1
SH1,201214,view,1
SH1,201214,buying,1
SH1,201214,depth,1
SH1,201214,two,1
SH1,201214,objectives,1
SH1,201214,achieve,1
SH1,201214,first,1
SH1,201214,examined,1
SH1,201214,jobs,1
SH1,201214,structures,1
SH1,201214,institutional,1
SH1,201214,thorough,1
SH1,201214,members,1
SH1,201214,goods,1
SH1,201214,created,1
SH1,201214,second,1
SH1,201214,home,1
SH1,201214,theoretical,1
SH1,201214,firms,1
SH1,201214,unemployment,1
